True\Pred	Amur_Falcon	Asian_Brown_Flycatcher	Asian_House_Martin	Asian_Koel	Azure-winged_Magpie	Bar-tailed_Godwit	Barn_Swallow	Besra	Black-browed_Reed_Warbler	Black-capped_Kingfisher	Black-collared_Starling	Black-crowned_Night_Heron	Black-headed_Bunting	Black-naped_Tern	Black-tailed_Gull	Black-winged_Cuckooshrike	Black-winged_Kite	Black-winged_Stilt	Black_Kite	Blue-tailed_Bee-eater	Blue_Rock_Thrush	Broad-billed_Sandpiper	Brown-cheeked_Rail	Brown-flanked_Bush_Warbler	Brown_Shrike	Buff-bellied_Pipit	Caspian_Tern	Chestnut-eared_Bunting	Chestnut_Bulbul	Chinese_Barbet	Chinese_Francolin	Chinese_Grey_Shrike	Chinese_Penduline_Tit	Chinese_Pond_Heron	Collared_Owlet	Common_Cuckoo	Common_Greenshank	Common_Kestrel	Common_Kingfisher	Common_Redshank	Common_Sandpiper	Common_Snipe	Common_Tailorbird	Crested_Honey_Buzzard	Crested_Myna	Curlew_Sandpiper	Dusky_Warbler	Eastern_Imperial_Eagle	Eastern_Spot-billed_Duck	Eastern_Yellow_Wagtail	Eurasian_Bittern	Eurasian_Hobby	Eurasian_Hoopoe	Eurasian_Magpie	Eurasian_Teal	Eurasian_Tree_Sparrow	Eurasian_Wigeon	Eurasian_Wryneck	Falcated_Duck	Far_Eastern_Curlew	Fork-tailed_Drongo-_Cuckoo	Fork-tailed_Sunbird	Gadwall	Garganey	Glossy_Ibis	Golden-headed_Cisticola	Great_Crested_Grebe	Great_Egret	Greater_Coucal	Greater_Crested_Tern	Greater_Necklaced_Laughingthrush	Greater_Painted-snipe	Greater_Sand_Plover	Green-billed_Malkoha	Green_Sandpiper	Grey-backed_Thrush	Grey-capped_Greenfinch	Grey-chinned_Minivet	Grey-headed_Lapwing	Grey-tailed_Tattler	Grey_Heron	Grey_Nightjar	Grey_Plover	Grey_Wagtail	Gull-billed_Tern	Hen_Harrier	Himalayan_Swiftlet	House_Sparrow	House_Swift	Indian_Cuckoo	Japanese_Quail	Japanese_Sparrowhawk	Kentish_Plover	Large-billed_Crow	Large_Hawk-_Cuckoo	Lesser_Coucal	Lesser_Sand_Plover	Lesser_Whistling_Duck	Light-vented_Bulbul	Little_Bunting	Little_Curlew	Little_Egret	Little_Ringed_Plover	Long-billed_Dowitcher	Long-toed_Stint	Mallard	Marsh_Sandpiper	Masked_Laughingthrush	Mountain_Bulbul	Mountain_Scops_Owl	Northern_Pintail	Northern_Shoveler	Oriental_Dollarbird	Oriental_Pratincole	Oriental_Scops_Owl	Oriental_Turtle_Dove	Pacific_Golden_Plover	Pacific_Reef_Heron	Pacific_Swift	Pale_Thrush	Pallas's_Leaf_Warbler	Pheasant-tailed_Jacana	Pied_Avocet	Pied_Kingfisher	Pin-tailed_Snipe	Plain_Prinia	Plaintive_Cuckoo	Plumbeous_Water_Redstart	Purple_Heron	Red-billed_Blue_Magpie	Red-flanked_Bluetail	Red-necked_Phalarope	Red-rumped_Swallow	Red-throated_Pipit	Red-whiskered_Bulbul	Red_Collared_Dove	Red_Knot	Richard's_Pipit	River_Lapwing	Rufous-capped_Babbler	Sand_Martin	Sanderling	Scaly-breasted_Munia	Scarlet-backed_Flowerpecker	Scarlet_Minivet	Sharp-tailed_Sandpiper	Siberian_Rubythroat	Slaty-breasted_Rail	Slaty-legged_Crake	Sooty-headed_Bulbul	Spotted_Dove	Spotted_Redshank	Stejneger's_Stonechat	Streak-breasted_Scimitar_Babbler	Striated_Heron	Swinhoe's_Snipe	Taiwan_Hwamei	Temminck's_Stint	Tristram's_Bunting	Verditer_Flycatcher	Von_Schrenck's_Bittern	Warbling_White-eye	Water_Pipit	Western_Osprey	Whimbrel	Whiskered_Tern	White's_Thrush	White-breasted_Waterhen	White-cheeked_Starling	White-rumped_Munia	White-tailed_Robin	White-throated_Kingfisher	White-winged_Tern	White_Wagtail	Wood_Sandpiper	Yellow-bellied_Prinia	Yellow-browed_Warbler	Yellow_Bittern	Zitting_Cisticola	True_Total	Recall
Crested_Myna	0.000000	0.000000	0.000000	0.000000	0.003333	0.000000	0.000000	0.000000	0.000000	0.000000	0.003333	0.000000	0.003333	0.006667	0.000000	0.003333	0.003333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.710000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.020000	0.000000	0.000000	0.000000	0.000000	0.016667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003333	0.000000	0.000000	0.000000	0.000000	0.000000	0.003333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036667	0.000000	0.006667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013333	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	300	0.710000
Curlew_Sandpiper	0.000000	0.000000	0.000000	0.000000	0.000000	0.009091	0.000000	0.000000	0.000000	0.000000	0.000000	0.004545	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018182	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.002273	0.000000	0.002273	0.047727	0.000000	0.002273	0.000000	0.000000	0.004545	0.631818	0.000000	0.000000	0.000000	0.000000	0.006818	0.000000	0.000000	0.000000	0.002273	0.000000	0.006818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.036364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.020455	0.000000	0.002273	0.004545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.038636	0.000000	0.000000	0.000000	0.009091	0.002273	0.000000	0.000000	0.000000	0.000000	0.004545	0.006818	0.004545	0.015909	0.000000	0.000000	0.000000	0.000000	0.000000	0.015909	0.000000	0.000000	0.000000	0.000000	0.004545	0.000000	0.004545	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.002273	0.002273	0.000000	0.000000	0.000000	0.002273	0.002273	0.000000	0.000000	0.006818	0.009091	0.000000	0.000000	0.000000	0.018182	0.009091	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.002273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.002273	0.000000	0.000000	0.000000	0.015909	0.000000	0.000000	0.000000	0.000000	0.000000	440	0.631818
Dusky_Warbler	0.000000	0.002404	0.000000	0.000000	0.000000	0.002404	0.002404	0.004808	0.012019	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009615	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.002404	0.009615	0.000000	0.000000	0.004808	0.822115	0.000000	0.000000	0.002404	0.004808	0.000000	0.000000	0.000000	0.000000	0.004808	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002404	0.002404	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.000000	0.004808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.036058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002404	0.000000	0.004808	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.002404	0.002404	0.000000	0.007212	0.000000	0.000000	0.009615	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.002404	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004808	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002404	0.000000	0.000000	0.000000	0.007212	0.000000	0.000000	0.000000	0.000000	0.000000	416	0.822115
Eastern_Imperial_Eagle	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007018	0.000000	0.000000	0.000000	0.000000	0.003509	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.077193	0.000000	0.021053	0.000000	0.003509	0.000000	0.417544	0.000000	0.000000	0.045614	0.000000	0.000000	0.010526	0.073684	0.101754	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024561	0.000000	0.007018	0.010526	0.003509	0.000000	0.000000	0.003509	0.000000	0.080702	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.007018	0.000000	0.000000	0.000000	0.000000	0.014035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.010526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.000000	0.003509	0.000000	0.000000	0.003509	0.000000	0.003509	0.000000	0.000000	0.000000	0.007018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007018	0.000000	0.003509	0.003509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	285	0.417544
Eastern_Spot-billed_Duck	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006224	0.000000	0.014523	0.004149	0.000000	0.000000	0.000000	0.012448	0.000000	0.000000	0.000000	0.000000	0.008299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.022822	0.000000	0.000000	0.000000	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.000000	0.000000	0.070539	0.000000	0.002075	0.002075	0.002075	0.002075	0.004149	0.000000	0.000000	0.004149	0.000000	0.000000	0.000000	0.000000	0.010373	0.014523	0.000000	0.000000	0.000000	0.010373	0.000000	0.000000	0.000000	0.000000	0.022822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.014523	0.000000	0.000000	0.002075	0.000000	0.000000	0.002075	0.000000	0.000000	0.041494	0.539419	0.000000	0.006224	0.000000	0.000000	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.002075	0.000000	0.004149	0.000000	0.004149	0.000000	0.004149	0.000000	0.000000	0.018672	0.000000	0.002075	0.058091	0.002075	0.014523	0.000000	0.006224	0.004149	0.002075	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.004149	0.000000	0.000000	0.016598	0.000000	0.000000	0.002075	0.000000	0.000000	0.002075	0.000000	0.000000	0.000000	0.006224	0.000000	0.000000	0.000000	0.010373	0.000000	0.004149	0.000000	0.000000	0.002075	482	0.070539
Eastern_Yellow_Wagtail	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.008242	0.000000	0.021978	0.008242	0.000000	0.005495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.813187	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.005495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010989	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.002747	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002747	0.019231	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.027473	0.005495	0.000000	0.005495	0.000000	0.000000	364	0.813187
Eurasian_Bittern	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.000000	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004587	0.000000	0.000000	0.000000	0.000000	0.000000	0.004587	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.000000	0.000000	0.892202	0.000000	0.000000	0.002294	0.002294	0.000000	0.004587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004587	0.002294	0.004587	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009174	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.002294	0.000000	0.000000	0.000000	0.006881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.002294	0.000000	0.000000	0.000000	0.000000	0.004587	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.002294	0.006881	0.000000	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004587	0.000000	0.000000	0.000000	0.000000	0.004587	0.000000	0.000000	0.000000	0.004587	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.002294	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002294	0.000000	0.000000	0.000000	436	0.892202
Eurasian_Hobby	0.017467	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.039301	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.002183	0.000000	0.000000	0.000000	0.004367	0.000000	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.000000	0.000000	0.006550	0.000000	0.048035	0.004367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.650655	0.000000	0.010917	0.000000	0.002183	0.000000	0.026201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.000000	0.004367	0.002183	0.000000	0.000000	0.000000	0.024017	0.004367	0.002183	0.000000	0.008734	0.000000	0.000000	0.004367	0.000000	0.000000	0.000000	0.013100	0.002183	0.000000	0.006550	0.000000	0.002183	0.000000	0.000000	0.000000	0.006550	0.002183	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.006550	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002183	0.002183	0.002183	0.000000	0.000000	0.000000	0.002183	0.004367	0.000000	0.000000	0.000000	0.000000	0.004367	0.000000	0.000000	0.002183	0.000000	0.000000	0.000000	0.008734	0.000000	0.000000	0.000000	0.006550	0.000000	0.002183	0.015284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013100	0.000000	0.000000	0.002183	0.000000	0.002183	0.004367	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	458	0.650655
Eurasian_Hoopoe	0.000000	0.002398	0.002398	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004796	0.000000	0.002398	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.002398	0.000000	0.000000	0.000000	0.002398	0.002398	0.000000	0.000000	0.000000	0.002398	0.002398	0.856115	0.002398	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.002398	0.000000	0.004796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.007194	0.004796	0.000000	0.000000	0.002398	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.007194	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.002398	0.000000	0.000000	0.000000	0.007194	0.000000	0.007194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.002398	0.000000	0.000000	0.009592	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.014388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.002398	0.000000	0.000000	0.000000	0.000000	0.002398	0.000000	0.002398	0.000000	0.000000	0.000000	417	0.856115
Eurasian_Magpie	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.004301	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.853763	0.012903	0.002151	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.010753	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.019355	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.002151	0.000000	0.012903	0.000000	0.000000	0.000000	0.017204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.004301	0.000000	0.002151	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.006452	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.004301	0.000000	0.004301	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.002151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	465	0.853763
Eurasian_Teal	0.000000	0.002262	0.000000	0.000000	0.000000	0.020362	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011312	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.004525	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004525	0.000000	0.000000	0.004525	0.828054	0.000000	0.004525	0.000000	0.002262	0.002262	0.002262	0.000000	0.018100	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.006787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004525	0.000000	0.000000	0.013575	0.002262	0.000000	0.000000	0.000000	0.002262	0.006787	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013575	0.000000	0.000000	0.002262	0.000000	0.002262	0.000000	0.000000	0.004525	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002262	0.000000	442	0.828054
Eurasian_Tree_Sparrow	0.000000	0.002110	0.002110	0.000000	0.000000	0.002110	0.006329	0.000000	0.002110	0.000000	0.000000	0.000000	0.004219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.012658	0.010549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008439	0.000000	0.000000	0.000000	0.004219	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.759494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004219	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.071730	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.006329	0.002110	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.006329	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.004219	0.004219	0.002110	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.002110	0.000000	0.008439	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.002110	0.000000	0.004219	0.000000	0.000000	0.000000	0.008439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002110	0.000000	0.000000	0.000000	0.002110	0.002110	0.000000	0.000000	0.000000	0.000000	0.025316	0.000000	0.000000	0.000000	0.000000	0.002110	474	0.759494
Eurasian_Wigeon	0.000000	0.000000	0.000000	0.002066	0.002066	0.012397	0.000000	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004132	0.002066	0.002066	0.006198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004132	0.028926	0.002066	0.801653	0.000000	0.000000	0.000000	0.000000	0.000000	0.004132	0.002066	0.002066	0.000000	0.002066	0.004132	0.000000	0.000000	0.000000	0.000000	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008264	0.000000	0.002066	0.006198	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002066	0.006198	0.006198	0.000000	0.000000	0.006198	0.000000	0.002066	0.000000	0.000000	0.002066	0.018595	0.000000	0.000000	0.000000	0.000000	0.004132	0.000000	0.006198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008264	0.000000	0.000000	0.000000	0.000000	0.004132	0.000000	0.000000	0.004132	0.004132	0.000000	0.000000	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.004132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002066	0.000000	0.002066	0.000000	0.000000	0.000000	0.002066	0.000000	484	0.801653
